"","player_id","n","firstName","lastName","nationality","birthCity","primaryPosition","birthDate","link","Games_Played","Points_per_Game"
"1385",8477046,20,"Joakim","Ryan","USA","Rumson","D",1993-06-17,"/api/v1/people/8477046",128,0.15625
"1386",8475413,5,"Justin","Dowling","CAN","Calgary","C",1990-10-01,"/api/v1/people/8475413",32,0.15625
"1387",8471956,71,"Andrew","Desjardins","CAN","Lively","LW",1986-07-27,"/api/v1/people/8471956",455,0.156043956043956
"1388",8459514,30,"Jamal","Mayers","CAN","Toronto","RW",1974-10-24,"/api/v1/people/8459514",193,0.155440414507772
"1389",8469501,81,"Chris","Thorburn","CAN","Sault Ste. Marie","RW",1983-06-03,"/api/v1/people/8469501",525,0.154285714285714
"1390",8470871,38,"Chris","Porter","CAN","Toronto","LW",1984-05-29,"/api/v1/people/8470871",247,0.153846153846154
"1391",8460504,10,"Ethan","Moreau","CAN","Huntsville","LW",1975-09-22,"/api/v1/people/8460504",65,0.153846153846154
"1392",8474730,6,"Jonas","Holos","NOR","Sarpsborg","D",1987-08-27,"/api/v1/people/8474730",39,0.153846153846154
"1393",8475816,4,"Stanislav","Galiev","RUS","Moscow","RW",1992-01-17,"/api/v1/people/8475816",26,0.153846153846154
"1394",8479976,4,"Juuso","Valimaki","FIN","Tampere","D",1998-10-06,"/api/v1/people/8479976",26,0.153846153846154
"1395",8470741,2,"Nigel","Dawes","CAN","Winnipeg","LW",1985-02-09,"/api/v1/people/8470741",13,0.153846153846154
"1396",8478365,2,"Danick","Martel","CAN","Drummondville","LW",1994-12-12,"/api/v1/people/8478365",13,0.153846153846154
"1397",8467925,43,"Adam","Hall","USA","Kalamazoo","RW",1980-08-14,"/api/v1/people/8467925",280,0.153571428571429
"1398",8475235,48,"Nicolas","Deslauriers","CAN","LaSalle","LW",1991-02-22,"/api/v1/people/8475235",313,0.153354632587859
"1399",8471385,34,"Adam","Pardy","CAN","Bonavista","D",1984-03-29,"/api/v1/people/8471385",223,0.152466367713004
"1400",8470905,16,"Randy","Jones","CAN","Quispamsis","D",1981-07-23,"/api/v1/people/8470905",105,0.152380952380952
"1401",8473953,14,"Derek","Smith","CAN","Belleville","D",1984-10-13,"/api/v1/people/8473953",92,0.152173913043478
"1402",8474631,7,"Marc-Andre","Bourdon","CAN","St-Hyacinthe","D",1989-09-17,"/api/v1/people/8474631",46,0.152173913043478
"1403",8475224,7,"Jordan","Szwarz","CAN","Burlington","RW",1991-05-14,"/api/v1/people/8475224",46,0.152173913043478
"1404",8475716,31,"Martin","Marincin","SVK","Kosice","D",1992-02-18,"/api/v1/people/8475716",204,0.151960784313725
"1405",8470324,72,"Josh","Gorges","CAN","Kelowna","D",1984-08-14,"/api/v1/people/8470324",474,0.151898734177215
"1406",8476404,24,"Andy","Andreoff","CAN","Pickering","C",1991-05-17,"/api/v1/people/8476404",158,0.151898734177215
"1407",8475902,12,"Zach","Trotman","USA","Carmel","D",1990-08-26,"/api/v1/people/8475902",79,0.151898734177215
"1408",8476179,5,"Will","Acton","USA","Edina","C",1987-07-16,"/api/v1/people/8476179",33,0.151515151515152
"1409",8477337,5,"John","Gilmour","CAN","Montreal","D",1993-05-17,"/api/v1/people/8477337",33,0.151515151515152
"1410",8477961,5,"John","Quenneville","CAN","Edmonton","C",1996-04-16,"/api/v1/people/8477961",33,0.151515151515152
"1411",8471842,13,"Tim","Kennedy","USA","Buffalo","LW",1986-04-30,"/api/v1/people/8471842",86,0.151162790697674
"1412",8477945,13,"Julius","Honka","FIN","Jyväskylä","D",1995-12-03,"/api/v1/people/8477945",86,0.151162790697674
"1413",8474145,56,"Robert","Bortuzzo","CAN","Thunder Bay","D",1989-03-18,"/api/v1/people/8474145",371,0.150943396226415
"1414",8474688,38,"Greg","Pateryn","USA","Sterling Heights","D",1990-06-20,"/api/v1/people/8474688",252,0.150793650793651
"1415",8460626,30,"Bryce","Salvador","CAN","Brandon","D",1976-02-11,"/api/v1/people/8460626",199,0.150753768844221
"1416",8471710,20,"Taylor","Chorney","USA","Thunder Bay","D",1987-04-27,"/api/v1/people/8471710",133,0.150375939849624
"1417",8466182,32,"Henrik","Tallinder","SWE","Stockholm","D",1979-01-10,"/api/v1/people/8466182",213,0.150234741784038
"1418",8471717,82,"Adam","McQuaid","CAN","Charlottetown","D",1986-10-12,"/api/v1/people/8471717",546,0.15018315018315
"1419",8476344,9,"Tyler","Graovac","CAN","Brampton","C",1993-04-27,"/api/v1/people/8476344",60,0.15
"1420",8478036,9,"Christoffer","Ehn","SWE","Skara","C",1996-04-05,"/api/v1/people/8478036",60,0.15
"1421",8473610,6,"Bobby","Sanguinetti","USA","Trenton","D",1988-02-29,"/api/v1/people/8473610",40,0.15
"1422",8477996,6,"Juho","Lammikko","FIN","Noormarkku","RW",1996-01-29,"/api/v1/people/8477996",40,0.15
"1423",8480326,6,"Sheldon","Dries","USA","Macomb","C",1994-04-23,"/api/v1/people/8480326",40,0.15
"1424",8474744,3,"Sean","Collins","CAN","Saskatoon","C",1988-12-29,"/api/v1/people/8474744",20,0.15
"1425",8473426,50,"Mike","Weber","USA","Pittsburgh","D",1987-12-16,"/api/v1/people/8473426",335,0.149253731343284
"1426",8476769,10,"Bobby","Farnham","USA","North Andover","RW",1989-01-21,"/api/v1/people/8476769",67,0.149253731343284
"1427",8466158,49,"Scott","Hannan","CAN","Richmond","D",1979-01-23,"/api/v1/people/8466158",329,0.148936170212766
"1428",8469591,35,"Cody","McCormick","CAN","London","C",1983-04-18,"/api/v1/people/8469591",235,0.148936170212766
"1429",8480147,14,"Oscar","Fantenberg","SWE","Ljunby","D",1991-10-07,"/api/v1/people/8480147",94,0.148936170212766
"1430",8475157,12,"Landon","Ferraro","CAN","Trail","C",1991-08-08,"/api/v1/people/8475157",81,0.148148148148148
"1431",8474089,30,"Brad","Malone","CAN","Miramichi","C",1989-05-20,"/api/v1/people/8474089",203,0.147783251231527
"1432",8477455,28,"Jacob","de la Rose","SWE","Arvika","LW",1995-05-20,"/api/v1/people/8477455",190,0.147368421052632
"1433",8475747,39,"Patrik","Nemeth","SWE","Stockholm","D",1992-02-08,"/api/v1/people/8475747",265,0.147169811320755
"1434",8477509,20,"Mirco","Mueller","CHE","Winterthur","D",1995-03-21,"/api/v1/people/8477509",136,0.147058823529412
"1435",8474611,5,"Cameron","Gaunce","CAN","Sudbury","D",1990-03-19,"/api/v1/people/8474611",34,0.147058823529412
"1436",8476619,5,"Zack","Mitchell","CAN","Orangeville","RW",1993-01-07,"/api/v1/people/8476619",34,0.147058823529412
"1437",8470121,53,"Matt","Greene","USA","Grand Ledge","D",1983-05-13,"/api/v1/people/8470121",361,0.146814404432133
"1438",8473558,23,"Cory","Emmerton","CAN","St. Thomas","C",1988-06-01,"/api/v1/people/8473558",157,0.146496815286624
"1439",8471996,6,"Bracken","Kearns","CAN","North Vancouver","C",1981-05-12,"/api/v1/people/8471996",41,0.146341463414634
"1440",8476447,28,"Miikka","Salomaki","FIN","Raahe","RW",1993-03-09,"/api/v1/people/8476447",192,0.145833333333333
"1441",8474557,7,"Anssi","Salmela","FIN","Nokia","D",1984-08-13,"/api/v1/people/8474557",48,0.145833333333333
"1442",8477473,9,"Justin","Bailey","USA","Buffalo","RW",1995-07-01,"/api/v1/people/8477473",62,0.145161290322581
"1443",8473565,29,"Brian","Strait","USA","Waltham","D",1988-01-04,"/api/v1/people/8473565",200,0.145
"1444",8467344,53,"Robyn","Regehr","CAN","Recife","D",1980-04-19,"/api/v1/people/8467344",366,0.144808743169399
"1445",8470839,36,"Shane","O'Brien","CAN","Port Hope","D",1983-08-09,"/api/v1/people/8470839",249,0.144578313253012
"1446",8465978,68,"Shawn","Thornton","CAN","Oshawa","LW",1977-07-23,"/api/v1/people/8465978",471,0.144373673036093
"1447",8467365,27,"John","Erskine","CAN","Kingston","D",1980-06-26,"/api/v1/people/8467365",188,0.143617021276596
"1448",8473560,23,"Korbinian","Holzer","DEU","Munich","D",1988-02-16,"/api/v1/people/8473560",161,0.142857142857143
"1449",8478561,22,"Andreas","Martinsen","NOR","Bærum","LW",1990-06-13,"/api/v1/people/8478561",154,0.142857142857143
"1450",8471683,18,"Brian","Lee","USA","Moorhead","D",1987-03-26,"/api/v1/people/8471683",126,0.142857142857143
"1451",8476323,10,"Max","McCormick","USA","De Pere","LW",1992-05-01,"/api/v1/people/8476323",70,0.142857142857143
"1452",8476043,8,"Ben","Street","CAN","Coquitlam","C",1987-02-13,"/api/v1/people/8476043",56,0.142857142857143
"1453",8477426,8,"Nick","Paul","CAN","Mississauga","LW",1995-03-20,"/api/v1/people/8477426",56,0.142857142857143
"1454",8477529,8,"Colby","Cave","CAN","Battleford","C",1994-12-26,"/api/v1/people/8477529",56,0.142857142857143
"1455",8476452,5,"Tyler","Wotherspoon","CAN","Burnaby","D",1993-03-12,"/api/v1/people/8476452",35,0.142857142857143
"1456",8471708,4,"Ryan","Stoa","USA","Bloomington","C",1987-04-13,"/api/v1/people/8471708",28,0.142857142857143
"1457",8479415,3,"Michael","McLeod","CAN","Mississauga","C",1998-02-03,"/api/v1/people/8479415",21,0.142857142857143
"1458",8471916,2,"Mike","Angelidis","CAN","Woodbridge","LW",1985-06-27,"/api/v1/people/8471916",14,0.142857142857143
"1459",8473444,2,"Jon","Matsumoto","CAN","Ottawa","C",1986-10-13,"/api/v1/people/8473444",14,0.142857142857143
"1460",8477916,2,"Borna","Rendulic","HRV","Zagreb","RW",1992-03-25,"/api/v1/people/8477916",14,0.142857142857143
"1461",8459579,1,"Patrick","Lalime","CAN","St. Bonaventure","G",1974-07-07,"/api/v1/people/8459579",7,0.142857142857143
"1462",8468599,1,"Brian","Fahey","USA","Glenview","D",1981-03-02,"/api/v1/people/8468599",7,0.142857142857143
"1463",8470268,1,"Denis","Grebeshkov","RUS","Yaroslavl","D",1983-10-11,"/api/v1/people/8470268",7,0.142857142857143
"1464",8473913,1,"Sean","Collins","USA","Troy","D",1983-10-30,"/api/v1/people/8473913",7,0.142857142857143
"1465",8474516,1,"Bryan","Lerg","USA","Livonia","C",1986-01-20,"/api/v1/people/8474516",7,0.142857142857143
"1466",8476363,1,"Brian","Ferlin","USA","Jacksonville","RW",1992-06-03,"/api/v1/people/8476363",7,0.142857142857143
"1467",8476866,1,"Nicolas","Kerdiles","USA","Lewisville","LW",1994-01-11,"/api/v1/people/8476866",7,0.142857142857143
"1468",8480015,1,"Owen","Tippett","CAN","Peterborough","RW",1999-02-16,"/api/v1/people/8480015",7,0.142857142857143
"1469",8480803,1,"Evan","Bouchard","CAN","Oakville","D",1999-10-20,"/api/v1/people/8480803",7,0.142857142857143
"1470",8478443,36,"Brandon","Carlo","USA","Colorado Springs","D",1996-11-26,"/api/v1/people/8478443",253,0.142292490118577
"1471",8468513,66,"Nick","Schultz","CAN","Strasbourg","D",1982-08-25,"/api/v1/people/8468513",465,0.141935483870968
"1472",8470647,40,"B.J.","Crombeen","USA","Denver","RW",1985-07-10,"/api/v1/people/8470647",282,0.141843971631206
"1473",8467304,13,"Andy","Sutton","CAN","Kingston","D",1975-03-10,"/api/v1/people/8467304",92,0.141304347826087
"1474",8473932,31,"Darroll","Powe","CAN","Saskatoon","C",1985-06-22,"/api/v1/people/8473932",220,0.140909090909091
"1475",8470614,59,"Mark","Stuart","USA","Rochester","D",1984-04-27,"/api/v1/people/8470614",420,0.14047619047619
"1476",8474184,27,"Keaton","Ellerby","CAN","Strathmore","D",1988-11-05,"/api/v1/people/8474184",193,0.139896373056995
"1477",8475148,13,"Tim","Erixon","SWE","Port Chester","D",1991-02-24,"/api/v1/people/8475148",93,0.139784946236559
"1478",8467361,12,"Blair","Betts","CAN","Edmonton","C",1980-02-16,"/api/v1/people/8467361",86,0.13953488372093
"1479",8471807,23,"Tom","Wandell","SWE","Sodertalje","C",1987-01-29,"/api/v1/people/8471807",165,0.139393939393939
"1480",8471314,16,"Mike","Lundin","USA","Burnsville","D",1984-09-24,"/api/v1/people/8471314",115,0.139130434782609
"1481",8475278,15,"Byron","Froese","CAN","Winkler","C",1991-03-12,"/api/v1/people/8475278",108,0.138888888888889
"1482",8471451,5,"Aaron","Gagnon","CAN","Quesnel","C",1986-04-24,"/api/v1/people/8471451",36,0.138888888888889
"1483",8475247,16,"Michael","Latta","CAN","Kitchener","C",1991-05-25,"/api/v1/people/8475247",116,0.137931034482759
"1484",8474139,4,"Maxime","Macenauer","CAN","Laval","C",1989-01-04,"/api/v1/people/8474139",29,0.137931034482759
"1485",8477300,4,"Viktor","Svedberg","SWE","Gothenburg","D",1991-05-24,"/api/v1/people/8477300",29,0.137931034482759
"1486",8473468,41,"Eric","Gryba","CAN","Saskatoon","D",1988-04-14,"/api/v1/people/8473468",298,0.13758389261745
"1487",8466145,7,"Nick","Boynton","CAN","Nobleton","D",1979-01-14,"/api/v1/people/8466145",51,0.137254901960784
"1488",8470317,27,"Nate","Guenin","USA","Aliquippa","D",1982-12-10,"/api/v1/people/8470317",197,0.137055837563452
"1489",8476403,23,"Klas","Dahlbeck","SWE","Katrineholm","D",1991-07-06,"/api/v1/people/8476403",168,0.136904761904762
"1490",8474774,36,"Dalton","Prout","CAN","Kingsville","D",1990-03-13,"/api/v1/people/8474774",263,0.136882129277567
"1491",8471657,81,"Cody","McLeod","CAN","Binscarth","LW",1984-06-26,"/api/v1/people/8471657",593,0.136593591905565
"1492",8475161,3,"Chris","Brown","USA","Flower Mound","RW",1991-02-03,"/api/v1/people/8475161",22,0.136363636363636
"1493",8477085,3,"Ashton","Sautner","CAN","Flin Flon","D",1994-05-27,"/api/v1/people/8477085",22,0.136363636363636
"1494",8477392,3,"Hudson","Fasching","USA","Milwaukee","RW",1995-07-28,"/api/v1/people/8477392",22,0.136363636363636
"1495",8478056,3,"Clark","Bishop","CAN","St. John's","C",1996-03-29,"/api/v1/people/8478056",22,0.136363636363636
"1496",8478506,3,"Gabriel","Carlsson","SWE","Orebro","D",1997-01-02,"/api/v1/people/8478506",22,0.136363636363636
"1497",8475790,65,"Erik","Gudbranson","CAN","Ottawa","D",1992-01-07,"/api/v1/people/8475790",477,0.136268343815514
"1498",8475869,22,"Brandon","Davidson","CAN","Taber","D",1991-08-21,"/api/v1/people/8475869",162,0.135802469135802
"1499",8480945,5,"Juuso","Riikola","FIN","Joensuu","D",1993-11-09,"/api/v1/people/8480945",37,0.135135135135135
"1500",8475808,22,"Michael","Chaput","CAN","Ile Bizard","C",1992-04-09,"/api/v1/people/8475808",163,0.134969325153374
"1501",8470697,14,"Philippe","Dupuis","CAN","Laval","C",1985-04-24,"/api/v1/people/8470697",104,0.134615384615385
"1502",8471409,7,"Andrew","Gordon","CAN","Porters Lake","RW",1985-12-13,"/api/v1/people/8471409",52,0.134615384615385
"1503",8467452,64,"Rob","Scuderi","USA","Syosset","D",1978-12-30,"/api/v1/people/8467452",476,0.134453781512605
"1504",8477478,20,"William","Carrier","CAN","LaSalle","LW",1994-12-20,"/api/v1/people/8477478",149,0.134228187919463
"1505",8468501,39,"Anton","Volchenkov","RUS","Moscow","D",1982-02-25,"/api/v1/people/8468501",291,0.134020618556701
"1506",8479250,8,"Nick","Lappin","USA","Geneva","RW",1992-11-01,"/api/v1/people/8479250",60,0.133333333333333
"1507",8478399,4,"Jonas","Siegenthaler","CHE","Zurich","D",1997-05-06,"/api/v1/people/8478399",30,0.133333333333333
"1508",8478562,4,"Jakub","Nakladal","CZE","Hradec Králové","D",1987-12-30,"/api/v1/people/8478562",30,0.133333333333333
"1509",8475263,2,"Wade","Megan","USA","Canton","C",1990-07-22,"/api/v1/people/8475263",15,0.133333333333333
"1510",8476206,2,"Andy","Miele","USA","Grosse Pointe Woods","C",1988-04-15,"/api/v1/people/8476206",15,0.133333333333333
"1511",8478844,2,"Mikhail","Vorobyev","RUS","Ufa","C",1997-01-05,"/api/v1/people/8478844",15,0.133333333333333
"1512",8480806,2,"Isac","Lundestrom","SWE","Gallivare","C",1999-11-06,"/api/v1/people/8480806",15,0.133333333333333
"1513",8475613,49,"Nate","Prosser","USA","Elk River","D",1986-05-07,"/api/v1/people/8475613",368,0.133152173913043
"1514",8476867,15,"Brendan","Gaunce","CAN","Sudbury","C",1994-03-25,"/api/v1/people/8476867",113,0.132743362831858
"1515",8476372,13,"Nick","Seeler","USA","Eden Prairie","D",1993-06-03,"/api/v1/people/8476372",98,0.13265306122449
"1516",8473542,20,"Tom","Sestito","USA","Rome","LW",1987-09-28,"/api/v1/people/8473542",151,0.132450331125828
"1517",8473589,9,"Chris","Summers","USA","Ann Arbor","D",1988-02-05,"/api/v1/people/8473589",68,0.132352941176471
"1518",8480943,7,"Igor","Ozhiganov","RUS","Krasnogorsk","D",1992-10-13,"/api/v1/people/8480943",53,0.132075471698113
"1519",8471817,82,"Ryan","Reaves","CAN","Winnipeg","RW",1987-01-20,"/api/v1/people/8471817",621,0.132045088566828
"1520",8470310,22,"Aaron","Rome","CAN","Nesbitt","D",1983-09-27,"/api/v1/people/8470310",167,0.131736526946108
"1521",8470886,50,"Clayton","Stoner","CAN","Port McNeill","D",1985-02-19,"/api/v1/people/8470886",380,0.131578947368421
"1522",8471388,26,"Patrick","Kaleta","USA","Buffalo","RW",1986-06-08,"/api/v1/people/8471388",199,0.130653266331658
"1523",8475949,3,"Marek","Hrivik","SVK","Cadca","LW",1991-08-28,"/api/v1/people/8475949",23,0.130434782608696
"1524",8476798,3,"Karl","Stollery","CAN","Camrose","D",1987-11-21,"/api/v1/people/8476798",23,0.130434782608696
"1525",8477997,10,"Nikita","Tryamkin","RUS","Yekaterinburg","D",1994-08-30,"/api/v1/people/8477997",77,0.12987012987013
"1526",8467336,29,"Mike","Rupp","USA","Cleveland","LW",1980-01-13,"/api/v1/people/8467336",224,0.129464285714286
"1527",8475325,52,"Jordan","Nolan","CAN","Garden River, First Nations","C",1989-06-23,"/api/v1/people/8475325",402,0.129353233830846
"1528",8475414,8,"Craig","Cunningham","CAN","Trail","LW",1990-09-13,"/api/v1/people/8475414",62,0.129032258064516
"1529",8470854,61,"Tanner","Glass","CAN","Regina","LW",1983-11-29,"/api/v1/people/8470854",475,0.128421052631579
"1530",8464962,11,"Ruslan","Salei","BLR","Minsk","D",1974-11-02,"/api/v1/people/8464962",86,0.127906976744186
"1531",8474604,6,"Aaron","Ness","USA","Roseau","D",1990-05-18,"/api/v1/people/8474604",47,0.127659574468085
"1532",8479648,6,"Roman","Lyubimov","RUS","Tver","LW",1992-01-06,"/api/v1/people/8479648",47,0.127659574468085
"1533",8476955,7,"Taylor","Leier","CAN","Saskatoon","LW",1994-02-15,"/api/v1/people/8476955",55,0.127272727272727
"1534",8470867,14,"Troy","Bodie","CAN","Portage La Prairie","RW",1985-01-25,"/api/v1/people/8470867",111,0.126126126126126
"1535",8471229,7,"Petteri","Nokelainen","FIN","Imatra","C",1986-01-16,"/api/v1/people/8471229",56,0.125
"1536",8476200,3,"Paul","Thompson","USA","Methuen","RW",1988-11-30,"/api/v1/people/8476200",24,0.125
"1537",8462093,2,"Peter","Schaefer","CAN","Regina","LW",1977-07-12,"/api/v1/people/8462093",16,0.125
"1538",8470648,2,"Stefan","Meyer","CAN","Medicine Hat","LW",1985-07-20,"/api/v1/people/8470648",16,0.125
"1539",8460533,1,"Dave","Scatchard","CAN","Hinton","C",1976-02-20,"/api/v1/people/8460533",8,0.125
"1540",8467937,1,"Michael","Zigomanis","CAN","Toronto","C",1981-01-17,"/api/v1/people/8467937",8,0.125
"1541",8471700,1,"Matt","Pelech","CAN","Toronto","RW",1987-09-04,"/api/v1/people/8471700",8,0.125
"1542",8474731,1,"Justin","DiBenedetto","CAN","Maple","C",1988-08-25,"/api/v1/people/8474731",8,0.125
"1543",8475436,1,"Mike","Liambas","CAN","Toronto","LW",1989-02-16,"/api/v1/people/8475436",8,0.125
"1544",8475982,1,"Erik","Burgdoerfer","USA","Abington","D",1988-12-11,"/api/v1/people/8475982",8,0.125
"1545",8477006,1,"Christoph","Bertschy","CHE","Fribourg","C",1994-04-05,"/api/v1/people/8477006",8,0.125
"1546",8477486,1,"Emile","Poirier","CAN","Montreal","LW",1994-12-14,"/api/v1/people/8477486",8,0.125
"1547",8475868,18,"Anthony","Bitetto","USA","Island Park","D",1990-07-15,"/api/v1/people/8475868",145,0.124137931034483
"1548",8476877,5,"Jordan","Schmaltz","USA","Madison","D",1993-10-08,"/api/v1/people/8476877",41,0.121951219512195
"1549",8469460,19,"Mike","Komisarek","USA","West Islip","D",1982-01-19,"/api/v1/people/8469460",156,0.121794871794872
"1550",8468162,28,"Jerred","Smithson","CAN","Vernon","C",1979-02-04,"/api/v1/people/8468162",230,0.121739130434783
"1551",8470672,23,"Ryan","O'Byrne","CAN","Victoria","D",1984-07-19,"/api/v1/people/8470672",189,0.121693121693122
"1552",8475857,13,"Kevin","Gravel","USA","Kingsford","D",1992-03-06,"/api/v1/people/8475857",107,0.121495327102804
"1553",8470687,4,"Zack","Stortini","CAN","Elliot Lake","RW",1985-09-11,"/api/v1/people/8470687",33,0.121212121212121
"1554",8479553,4,"Maxim","Mamin","RUS","Moscow","C",1995-01-13,"/api/v1/people/8479553",33,0.121212121212121
"1555",8475797,7,"Jarred","Tinordi","USA","Burnsville","D",1992-02-20,"/api/v1/people/8475797",58,0.120689655172414
"1556",8471767,12,"Blair","Jones","CAN","Central Butte","C",1986-09-27,"/api/v1/people/8471767",100,0.12
"1557",8468577,11,"Niclas","Wallin","SWE","Boden","D",1975-02-20,"/api/v1/people/8468577",92,0.119565217391304
"1558",8473734,10,"Tim","Wallace","USA","Anchorage","RW",1984-08-06,"/api/v1/people/8473734",84,0.119047619047619
"1559",8476209,5,"Mike","Sislo","USA","Superior","RW",1988-01-20,"/api/v1/people/8476209",42,0.119047619047619
"1560",8476545,5,"Kurtis","Gabriel","CAN","Newmarket","RW",1993-04-20,"/api/v1/people/8476545",42,0.119047619047619
"1561",8478564,5,"Joonas","Kemppainen","FIN","Kajaani","C",1988-04-07,"/api/v1/people/8478564",42,0.119047619047619
"1562",8471326,16,"Patrick","Bordeleau","CAN","Montreal","LW",1986-03-23,"/api/v1/people/8471326",135,0.118518518518519
"1563",8465024,4,"Jon","Sim","CAN","New Glasgow","LW",1977-09-29,"/api/v1/people/8465024",34,0.117647058823529
"1564",8474634,4,"Evgeny","Grachev","RUS","Khabarovsk","C",1990-02-21,"/api/v1/people/8474634",34,0.117647058823529
"1565",8475248,4,"Alexander","Urbom","SWE","Stockholm","D",1990-12-20,"/api/v1/people/8475248",34,0.117647058823529
"1566",8470294,2,"DJ","King","CAN","Meadow Lake","LW",1984-06-27,"/api/v1/people/8470294",17,0.117647058823529
"1567",8477070,2,"Liam","O'Brien","CAN","Halifax","C",1994-07-29,"/api/v1/people/8477070",17,0.117647058823529
"1568",8477452,7,"Ian","McCoshen","USA","Anaheim","D",1995-08-05,"/api/v1/people/8477452",60,0.116666666666667
"1569",8470054,26,"Keith","Ballard","USA","Baudette","D",1982-11-26,"/api/v1/people/8470054",223,0.116591928251121
"1570",8468636,22,"Greg","Zanon","CAN","Burnaby","D",1980-06-05,"/api/v1/people/8468636",189,0.116402116402116
"1571",8474230,30,"Micheal","Haley","CAN","Guelph","C",1986-03-30,"/api/v1/people/8474230",258,0.116279069767442
"1572",8473525,15,"Theo","Peckham","CAN","Richmond Hill","D",1987-11-10,"/api/v1/people/8473525",129,0.116279069767442
"1573",8476415,5,"Kyle","Rau","USA","Eden Prairie","C",1992-10-24,"/api/v1/people/8476415",43,0.116279069767442
"1574",8477034,5,"Jaycob","Megna","USA","Plantation","D",1992-12-10,"/api/v1/people/8477034",43,0.116279069767442
"1575",8473992,32,"Justin","Falk","CAN","Snowflake","D",1988-10-11,"/api/v1/people/8473992",278,0.115107913669065
"1576",8477460,4,"Laurent","Dauphin","CAN","Repentigny","C",1995-03-27,"/api/v1/people/8477460",35,0.114285714285714
"1577",8474025,17,"Eric","Tangradi","USA","Philadelphia","LW",1989-02-10,"/api/v1/people/8474025",149,0.114093959731544
"1578",8471222,37,"Ladislav","Smid","CZE","Frydlant","D",1986-02-01,"/api/v1/people/8471222",326,0.113496932515337
"1579",8468534,13,"Andreas","Lilja","SWE","Helsingborg","D",1975-07-13,"/api/v1/people/8468534",115,0.11304347826087
"1580",8476870,7,"Stefan","Matteau","USA","Chicago","C",1994-02-23,"/api/v1/people/8476870",62,0.112903225806452
"1581",8471187,8,"Brett","Lebda","USA","Buffalo Grove","D",1982-01-15,"/api/v1/people/8471187",71,0.112676056338028
"1582",8469992,23,"Sheldon","Brookbank","CAN","Lanigan","D",1980-10-03,"/api/v1/people/8469992",206,0.111650485436893
"1583",8468114,30,"Douglas","Murray","SWE","Bromma","D",1980-03-12,"/api/v1/people/8468114",270,0.111111111111111
"1584",8477073,5,"Kurtis","MacDermid","CAN","Sauble Beach","D",1994-03-25,"/api/v1/people/8477073",45,0.111111111111111
"1585",8475749,3,"Christian","Thomas","CAN","Toronto","LW",1992-05-26,"/api/v1/people/8475749",27,0.111111111111111
"1586",8455919,2,"Craig","Conroy","USA","Potsdam","C",1971-09-04,"/api/v1/people/8455919",18,0.111111111111111
"1587",8466392,2,"Todd","White","CAN","Kanata","C",1975-05-21,"/api/v1/people/8466392",18,0.111111111111111
"1588",8480769,2,"Joel","L'Esperance","USA","Brighton","C",1995-08-18,"/api/v1/people/8480769",18,0.111111111111111
"1589",8468038,1,"Michael","Leighton","CAN","Petrolia","G",1981-05-19,"/api/v1/people/8468038",9,0.111111111111111
"1590",8470301,1,"Andre","Deveaux","BHS","Freeport","C",1984-02-23,"/api/v1/people/8470301",9,0.111111111111111
"1591",8471628,1,"Rick","Rypien","CAN","Coleman","C",1984-05-16,"/api/v1/people/8471628",9,0.111111111111111
"1592",8474012,1,"John","Albert","USA","Cleveland","C",1989-01-19,"/api/v1/people/8474012",9,0.111111111111111
"1593",8475162,1,"Mat","Clark","USA","Wheat Ridge","D",1990-10-17,"/api/v1/people/8475162",9,0.111111111111111
"1594",8476435,1,"Alex","Khokhlachev","RUS","Moscow","C",1993-09-09,"/api/v1/people/8476435",9,0.111111111111111
"1595",8477076,1,"JC","Lipon","CAN","Regina","RW",1993-07-10,"/api/v1/people/8477076",9,0.111111111111111
"1596",8477201,1,"Kellan","Lain","CAN","Oakville","LW",1989-08-11,"/api/v1/people/8477201",9,0.111111111111111
"1597",8470662,26,"Colin","Fraser","CAN","Sicamous","C",1985-01-28,"/api/v1/people/8470662",236,0.110169491525424
"1598",8467543,11,"Toby","Petersen","USA","Minneapolis","C",1978-10-27,"/api/v1/people/8467543",100,0.11
"1599",8477244,16,"Chad","Ruhwedel","USA","San Diego","D",1990-05-07,"/api/v1/people/8477244",146,0.10958904109589
"1600",8459628,22,"Hal","Gill","USA","Concord","D",1975-04-06,"/api/v1/people/8459628",202,0.108910891089109
"1601",8475253,10,"Garrett","Wilson","CAN","Barrie","LW",1991-03-16,"/api/v1/people/8475253",92,0.108695652173913
"1602",8467519,8,"Karlis","Skrastins","LVA","Riga","D",1974-07-09,"/api/v1/people/8467519",74,0.108108108108108
"1603",8459004,4,"Craig","Rivet","CAN","North Bay","D",1974-09-13,"/api/v1/people/8459004",37,0.108108108108108
"1604",8473550,4,"Andrew","Bodnarchuk","CAN","Drumheller","D",1988-07-11,"/api/v1/people/8473550",37,0.108108108108108
"1605",8474772,10,"Stu","Bickel","USA","Chanhassen","D",1986-10-02,"/api/v1/people/8474772",93,0.10752688172043
"1606",8470729,16,"Tyson","Strachan","CAN","Melfort","D",1984-10-30,"/api/v1/people/8470729",149,0.10738255033557
"1607",8471663,9,"Mike","Blunden","CAN","Toronto","RW",1986-12-15,"/api/v1/people/8471663",84,0.107142857142857
